word,lemma,lemma1,mor,mor2,inCDI,aoa,category,lexical_class
koala,koala,koala,n,NA,FALSE,NA,NA,NA
lovely,lovely,NA,NA,NA,FALSE,NA,NA,NA
practicing,practice,practice,part,NA,FALSE,NA,NA,NA
practicing,practice,practice,v,NA,FALSE,NA,NA,NA
practicing,practicing,NA,NA,NA,FALSE,NA,NA,NA
roller,roller,NA,NA,NA,FALSE,NA,NA,NA
shave,shave,shave,v,NA,FALSE,NA,NA,NA
shave,shave,shave,part,NA,FALSE,NA,NA,NA
snail,snail,snail,n,NA,FALSE,NA,NA,NA
spinning,spin,spin,part,NA,FALSE,NA,NA,NA
spinning,spin,spin,n,NA,FALSE,NA,NA,NA
spinning,spin,spin,v,NA,FALSE,NA,NA,NA
spinning,spinning,NA,NA,NA,FALSE,NA,NA,NA
squeeze,squeeze,squeeze,v,NA,FALSE,NA,NA,NA
squeeze,squeeze,squeeze,n,NA,FALSE,NA,NA,NA
squeeze,squeeze,squeeze,part,NA,FALSE,NA,NA,NA
swirly,swirly,NA,NA,NA,FALSE,NA,NA,NA
throwing,throw,throw,v,NA,TRUE,24,action_words,verbs
throwing,throw,throw,part,NA,TRUE,24,action_words,verbs
throwing,throwing,NA,NA,NA,FALSE,NA,NA,NA
burt,burt,burt,n,prop,FALSE,NA,NA,NA
joey,joey,joey,n,prop,FALSE,NA,NA,NA
magenta,magenta,magenta,n,prop,FALSE,NA,NA,NA
pooh,pooh,pooh,n,prop,FALSE,NA,NA,NA
stellas,stellas,stellas,n,prop,FALSE,NA,NA,NA
antelope,antelope,antelope,n,NA,FALSE,NA,NA,NA
backpack,backpack,back+pack,n,NA,FALSE,NA,NA,NA
backpack,backpack,backpack,n,prop,FALSE,NA,NA,NA
balances,balance,balance,v,NA,FALSE,NA,NA,NA
balances,balance,balance,n,NA,FALSE,NA,NA,NA
balances,balance,balance,part,NA,FALSE,NA,NA,NA
behind,behind,behind,adv,NA,TRUE,29,locations,function_words
behind,behind,behind,prep,NA,TRUE,29,locations,function_words
behind,behind,behind,n,NA,TRUE,29,locations,function_words
between,between,between,prep,NA,FALSE,NA,NA,NA
between,between,between,adv,NA,FALSE,NA,NA,NA
bouncy,bouncy,bouncy,co,NA,FALSE,NA,NA,NA
circles,circle,circle,n,NA,FALSE,NA,NA,NA
circles,circle,circle,v,NA,FALSE,NA,NA,NA
coin,coin,coin,n,NA,FALSE,NA,NA,NA
corns,corn,corn,n,NA,TRUE,24,food_drink,nouns
dinosaurs,dinosaur,dinosaur,n,NA,FALSE,NA,NA,NA
faces,face,face,n,NA,TRUE,24,body_parts,nouns
faces,face,face,v,NA,TRUE,24,body_parts,nouns
faces,face,face,part,NA,TRUE,24,body_parts,nouns
falling,fall,fall,v,NA,TRUE,23,action_words,verbs
falling,fall,fall,n,NA,TRUE,23,action_words,verbs
falling,fall,fall,part,NA,TRUE,23,action_words,verbs
falling,falling,NA,NA,NA,FALSE,NA,NA,NA
falls,fall,fall,v,NA,TRUE,23,action_words,verbs
falls,fall,fall,n,NA,TRUE,23,action_words,verbs
falls,fall,fall,part,NA,TRUE,23,action_words,verbs
family,family,family,n,NA,FALSE,NA,NA,NA
feel,feel,feel,v,NA,FALSE,NA,NA,NA
feel,feel,feel,part,NA,FALSE,NA,NA,NA
feel,feel,feel,n,gerund,FALSE,NA,NA,NA
gave,give,give,v,NA,TRUE,25,action_words,verbs
gave,give,give,part,NA,TRUE,25,action_words,verbs
gave,give,give,n,gerund,TRUE,25,action_words,verbs
hallway,hallway,hallway,n,NA,FALSE,NA,NA,NA
lay,lay,lay,adj,NA,FALSE,NA,NA,NA
lay,lay,lay,part,NA,FALSE,NA,NA,NA
lay,lay,lay,v,NA,FALSE,NA,NA,NA
line,line,line,n,NA,FALSE,NA,NA,NA
line,line,line,v,NA,FALSE,NA,NA,NA
line,line,line,part,NA,FALSE,NA,NA,NA
looking,look,look,co,NA,TRUE,24,action_words,verbs
looking,look,look,v,NA,TRUE,24,action_words,verbs
looking,look,look,cop,NA,TRUE,24,action_words,verbs
looking,look,look,part,NA,TRUE,24,action_words,verbs
looking,look,look,n,gerund,TRUE,24,action_words,verbs
looking,looking,NA,NA,NA,FALSE,NA,NA,NA
neck,neck,neck,n,NA,FALSE,NA,NA,NA
neck,neck,neck,v,NA,FALSE,NA,NA,NA
periwinkle,periwinkle,periwinkle,adj,NA,FALSE,NA,NA,NA
place,place,place,n,NA,FALSE,NA,NA,NA
rocks,rock,rock,n,NA,FALSE,NA,NA,NA
rocks,rock,rock,part,NA,FALSE,NA,NA,NA
rocks,rock,rock,v,NA,FALSE,NA,NA,NA
rocks,rock,rock,co,NA,FALSE,NA,NA,NA
secret,secret,secret,n,NA,FALSE,NA,NA,NA
sounds,sound,sound,n,NA,FALSE,NA,NA,NA
sounds,sound,sound,adj,NA,FALSE,NA,NA,NA
sounds,sound,sound,v,NA,FALSE,NA,NA,NA
sticking,stick,stick,n,NA,TRUE,24,outside,nouns
sticking,stick,stick,part,NA,TRUE,24,outside,nouns
sticking,stick,stick,v,NA,TRUE,24,outside,nouns
sticking,sticking,NA,NA,NA,FALSE,NA,NA,NA
trap,trap,trap,n,NA,FALSE,NA,NA,NA
trap,trap,trap,part,NA,FALSE,NA,NA,NA
trap,trap,trap,v,NA,FALSE,NA,NA,NA
turtles,turtle,turtle,n,NA,TRUE,23,animals,nouns
wheelbarrow,wheelbarrow,wheel+barrow,n,NA,FALSE,NA,NA,NA
windmill,windmill,windmill,n,NA,FALSE,NA,NA,NA
ben,ben,ben,n,prop,FALSE,NA,NA,NA
camaro,camaro,camaro,n,prop,FALSE,NA,NA,NA
chevy,chevy,chevy,n,prop,FALSE,NA,NA,NA
ed,ed,ed,n,prop,FALSE,NA,NA,NA
ed,ed,ed,chi,NA,FALSE,NA,NA,NA
porsche,porsche,porsche,n,prop,FALSE,NA,NA,NA
riviera,riviera,riviera,n,prop,FALSE,NA,NA,NA
arrow,arrow,arrow,n,NA,FALSE,NA,NA,NA
babies,baby,baby,n,NA,TRUE,16,people,other
babies,baby,baby,v,NA,TRUE,16,people,other
bicycle,bicycle,bicycle,v,NA,TRUE,22,vehicles,nouns
bicycle,bicycle,bi+cycle,n,bi,TRUE,22,vehicles,nouns
creamer,creamer,NA,NA,NA,FALSE,NA,NA,NA
creamer,cream,cream,n,NA,FALSE,NA,NA,NA
creamer,cream,cream,adj,NA,FALSE,NA,NA,NA
cruise,cruise,cruise,n,NA,FALSE,NA,NA,NA
cupcake,cupcake,cupcake,n,NA,FALSE,NA,NA,NA
ding,ding,ding,v,NA,FALSE,NA,NA,NA
ding,ding,ding,on,NA,FALSE,NA,NA,NA
fifty,fifty,fifty,det,num,FALSE,NA,NA,NA
filling,fill,fill,part,NA,FALSE,NA,NA,NA
filling,fill,fill,v,NA,FALSE,NA,NA,NA
filling,filling,NA,NA,NA,FALSE,NA,NA,NA
gas,gas,gas,n,NA,FALSE,NA,NA,NA
gasoline,gasoline,gasoline,n,NA,FALSE,NA,NA,NA
gee,gee,gee,co,NA,FALSE,NA,NA,NA
glitter,glitter,glitter,n,NA,FALSE,NA,NA,NA
glitter,glitter,glitter,v,NA,FALSE,NA,NA,NA
glug,glug,glug,v,NA,FALSE,NA,NA,NA
goods,good,good,adj,NA,TRUE,24,descriptive_words,adjectives
goods,good,good,adv,NA,TRUE,24,descriptive_words,adjectives
goods,good,good,co,NA,TRUE,24,descriptive_words,adjectives
goods,good,good,n,adj,TRUE,24,descriptive_words,adjectives
great,great,great,adj,NA,FALSE,NA,NA,NA
great,great,great,n,prop,FALSE,NA,NA,NA
grocery,grocery,grocery,n,NA,FALSE,NA,NA,NA
honk,honk,honk,n,NA,FALSE,NA,NA,NA
honk,honk,honk,part,NA,FALSE,NA,NA,NA
honk,honk,honk,v,NA,FALSE,NA,NA,NA
idea,idea,idea,n,NA,FALSE,NA,NA,NA
indian,indian,indian,n,NA,FALSE,NA,NA,NA
indian,indian,indian,adj,NA,FALSE,NA,NA,NA
indians,indian,indian,n,NA,FALSE,NA,NA,NA
indians,indian,indian,adj,NA,FALSE,NA,NA,NA
island,island,island,n,NA,FALSE,NA,NA,NA
lotus,lotus,lotus,n,NA,FALSE,NA,NA,NA
mirrors,mirror,mirror,n,NA,FALSE,NA,NA,NA
movies,movie,movie,n,NA,TRUE,27,places,other
oil,oil,oil,n,NA,FALSE,NA,NA,NA
oil,oil,oil,v,NA,FALSE,NA,NA,NA
papers,paper,paper,n,NA,TRUE,23,household,nouns
parking,parking,NA,NA,NA,FALSE,NA,NA,NA
parking,park,park,n,NA,TRUE,23,places,other
parking,park,park,part,NA,TRUE,23,places,other
parking,park,park,v,NA,TRUE,23,places,other
pie,pie,pie,n,NA,FALSE,NA,NA,NA
pill,pill,pill,n,NA,FALSE,NA,NA,NA
point,point,point,n,NA,FALSE,NA,NA,NA
point,point,point,v,NA,FALSE,NA,NA,NA
point,point,point,adj,NA,FALSE,NA,NA,NA
point,point,point,part,NA,FALSE,NA,NA,NA
popcorn,popcorn,pop+corn,n,NA,TRUE,24,food_drink,nouns
popcorns,popcorns,NA,NA,NA,FALSE,NA,NA,NA
race,race,race,n,NA,FALSE,NA,NA,NA
race,race,race,v,NA,FALSE,NA,NA,NA
salami,salami,salami,n,NA,FALSE,NA,NA,NA
sausage,sausage,sausage,n,NA,FALSE,NA,NA,NA
search,search,search,n,NA,FALSE,NA,NA,NA
search,search,search,part,NA,FALSE,NA,NA,NA
search,search,search,v,NA,FALSE,NA,NA,NA
sesame,sesame,sesame,n,NA,FALSE,NA,NA,NA
shovel,shovel,shovel,n,NA,TRUE,26,outside,nouns
shovel,shovel,shovel,v,NA,TRUE,26,outside,nouns
shovel,shovel,shovel,part,NA,TRUE,26,outside,nouns
shuttle,shuttle,shuttle,v,NA,FALSE,NA,NA,NA
ski,ski,ski,n,NA,FALSE,NA,NA,NA
snowball,snowball,snow+ball,n,NA,FALSE,NA,NA,NA
spaceship,spaceship,space+ship,n,NA,FALSE,NA,NA,NA
speed,speed,speed,n,NA,FALSE,NA,NA,NA
station,station,station,n,NA,FALSE,NA,NA,NA
super,super,super,adj,NA,FALSE,NA,NA,NA
super,super,super,n,NA,FALSE,NA,NA,NA
teddy,teddybear,teddy,n,NA,TRUE,23,animals,nouns
television,television,television,n,NA,FALSE,NA,NA,NA
tickles,tickle,tickle,n,NA,TRUE,23,action_words,verbs
tickles,tickle,tickle,v,NA,TRUE,23,action_words,verbs
tickles,tickle,tickle,part,NA,TRUE,23,action_words,verbs
tickles,tickle,tickle,adj,NA,TRUE,23,action_words,verbs
treasure,treasure,treasure,n,NA,FALSE,NA,NA,NA
view,view,view,n,NA,FALSE,NA,NA,NA
vroom,vroom,vroom,co,NA,TRUE,16,sounds,other
whipped,whip,whip,part,NA,FALSE,NA,NA,NA
whipped,whipped,NA,NA,NA,FALSE,NA,NA,NA
windshield,windshield,wind+shield,n,NA,FALSE,NA,NA,NA
john,john,john,n,prop,FALSE,NA,NA,NA
aisle,aisle,aisle,n,NA,FALSE,NA,NA,NA
bead,beads,bead,n,NA,TRUE,29,clothing,nouns
beads,beads,bead,n,NA,TRUE,29,clothing,nouns
bologna,bologna,bologna,n,NA,FALSE,NA,NA,NA
chance,chance,chance,n,NA,FALSE,NA,NA,NA
cheating,cheat,cheat,part,NA,FALSE,NA,NA,NA
cheating,cheating,NA,NA,NA,FALSE,NA,NA,NA
climbed,climb,climb,v,NA,TRUE,25,action_words,verbs
climbed,climb,climb,part,NA,TRUE,25,action_words,verbs
crashed,crash,crash,n,NA,FALSE,NA,NA,NA
crashed,crash,crash,part,NA,FALSE,NA,NA,NA
crashed,crash,crash,v,NA,FALSE,NA,NA,NA
crashed,crash,crash,adj,NA,FALSE,NA,NA,NA
crashed,crashed,NA,NA,NA,FALSE,NA,NA,NA
ham,ham,ham,n,NA,FALSE,NA,NA,NA
job,job,job,n,NA,FALSE,NA,NA,NA
lemons,lemon,lemon,n,NA,FALSE,NA,NA,NA
matched,match,match,n,NA,FALSE,NA,NA,NA
matched,match,match,v,NA,FALSE,NA,NA,NA
matched,match,match,part,NA,FALSE,NA,NA,NA
matched,matched,NA,NA,NA,FALSE,NA,NA,NA
memory,memory,memory,n,NA,FALSE,NA,NA,NA
oranges,orange,orange,adj,NA,FALSE,NA,NA,NA
oranges,orange,orange,n,NA,FALSE,NA,NA,NA
pair,pair,pair,n,NA,FALSE,NA,NA,NA
pattern,pattern,pattern,n,NA,FALSE,NA,NA,NA
seventy,seventy,seventy,det,num,FALSE,NA,NA,NA
still,still,still,adj,NA,FALSE,NA,NA,NA
still,still,still,adv,NA,FALSE,NA,NA,NA
still,still,still,v,NA,FALSE,NA,NA,NA
still,still,still,n,NA,FALSE,NA,NA,NA
though,though,though,adv,NA,FALSE,NA,NA,NA
watermelons,watermelon,water+melon,n,NA,FALSE,NA,NA,NA
works,work,work,n,NA,FALSE,NA,NA,NA
works,work,work,v,NA,FALSE,NA,NA,NA
works,work,work,part,NA,FALSE,NA,NA,NA
works,works,NA,NA,NA,FALSE,NA,NA,NA
yellows,yellow,yellow,adj,NA,TRUE,24,descriptive_words,adjectives
yellows,yellow,yellow,n,NA,TRUE,24,descriptive_words,adjectives
yellows,yellow,yellow,v,NA,TRUE,24,descriptive_words,adjectives
zebras,zebra,zebra,n,NA,TRUE,25,animals,nouns
accordion,accordion,accordion,n,NA,FALSE,NA,NA,NA
cap,cap,cap,n,NA,FALSE,NA,NA,NA
cloth,cloth,cloth,n,NA,FALSE,NA,NA,NA
coins,coin,coin,n,NA,FALSE,NA,NA,NA
dots,dot,dot,n,NA,FALSE,NA,NA,NA
dots,dot,dot,v,NA,FALSE,NA,NA,NA
eyebrows,eyebrow,eye+brow,n,NA,FALSE,NA,NA,NA
indigo,indigo,indigo,adj,NA,FALSE,NA,NA,NA
pillow,pillow,pillow,n,NA,TRUE,22,household,nouns
pine,pine,pine,n,NA,FALSE,NA,NA,NA
plays,play,play,n,NA,TRUE,23,action_words,verbs
plays,play,play,v,NA,TRUE,23,action_words,verbs
plays,play,play,part,NA,TRUE,23,action_words,verbs
rose,rise,rise,part,NA,FALSE,NA,NA,NA
rose,rise,rise,v,NA,FALSE,NA,NA,NA
rose,rose,rose,n,NA,FALSE,NA,NA,NA
rose,rose,rose,adj,NA,FALSE,NA,NA,NA
salmon,salmon,salmon,n,NA,FALSE,NA,NA,NA
sandal,sandal,sandal,n,NA,FALSE,NA,NA,NA
siesta,siesta,siesta,n,NA,FALSE,NA,NA,NA
slipper,slipper,slipper,n,NA,TRUE,27,clothing,nouns
snoring,snore,snore,part,NA,FALSE,NA,NA,NA
snoring,snore,snore,v,NA,FALSE,NA,NA,NA
snoring,snoring,NA,NA,NA,FALSE,NA,NA,NA
wiggly,wiggly,NA,NA,NA,FALSE,NA,NA,NA
goliath,goliath,goliath,n,prop,FALSE,NA,NA,NA
jojo,jojo,jojo,n,prop,FALSE,NA,NA,NA
leapfrog,leapfrog,leapfrog,n,prop,FALSE,NA,NA,NA
mr,mr,mr,n,prop,FALSE,NA,NA,NA
mrs,mrs,mrs,n,prop,FALSE,NA,NA,NA
tater,tater,tater,n,prop,FALSE,NA,NA,NA
trina,trina,trina,n,prop,FALSE,NA,NA,NA
accident,accident,accident,n,NA,FALSE,NA,NA,NA
anybody,anybody,anybody,pro,indef,FALSE,NA,NA,NA
brontosaurus,brontosaurus,brontosaurus,n,NA,FALSE,NA,NA,NA
bub,bub,bub,n,NA,FALSE,NA,NA,NA
changed,change,change,n,NA,FALSE,NA,NA,NA
changed,change,change,v,NA,FALSE,NA,NA,NA
changed,change,change,part,NA,FALSE,NA,NA,NA
changed,changed,NA,NA,NA,FALSE,NA,NA,NA
cheeks,cheek,cheek,n,NA,TRUE,23,body_parts,nouns
clover,clover,clover,n,NA,FALSE,NA,NA,NA
clovers,clover,clover,n,NA,FALSE,NA,NA,NA
coloring,coloring,NA,NA,NA,FALSE,NA,NA,NA
coloring,color,color,n,NA,FALSE,NA,NA,NA
coloring,color,color,v,NA,FALSE,NA,NA,NA
coloring,color,color,part,NA,FALSE,NA,NA,NA
coloring,color,color,adj,NA,FALSE,NA,NA,NA
crooked,crooked,crooked,adj,NA,FALSE,NA,NA,NA
cross,cross,cross,part,NA,FALSE,NA,NA,NA
cross,cross,cross,n,NA,FALSE,NA,NA,NA
cross,cross,cross,v,NA,FALSE,NA,NA,NA
doo,doo,doo,n,NA,FALSE,NA,NA,NA
doo,doo,doo,bab,NA,FALSE,NA,NA,NA
doo,doo,doo,sing,NA,FALSE,NA,NA,NA
forever,forever,forever,adv,tem,FALSE,NA,NA,NA
growing,growing,NA,NA,NA,FALSE,NA,NA,NA
growing,grow,grow,v,NA,FALSE,NA,NA,NA
growing,grow,grow,part,NA,FALSE,NA,NA,NA
loves,love,love,v,NA,TRUE,23,action_words,verbs
loves,love,love,n,NA,TRUE,23,action_words,verbs
loves,love,love,adj,NA,TRUE,23,action_words,verbs
loves,love,love,part,NA,TRUE,23,action_words,verbs
mind,mind,mind,n,NA,FALSE,NA,NA,NA
mind,mind,mind,v,NA,FALSE,NA,NA,NA
mind,mind,mind,part,NA,FALSE,NA,NA,NA
missus,missus,missus,n,NA,FALSE,NA,NA,NA
own,own,own,adj,NA,FALSE,NA,NA,NA
own,own,own,v,NA,FALSE,NA,NA,NA
own,own,own,n,NA,FALSE,NA,NA,NA
puddles,puddle,puddle,n,NA,FALSE,NA,NA,NA
purples,purple,purple,adj,NA,FALSE,NA,NA,NA
purples,purple,purple,n,NA,FALSE,NA,NA,NA
purples,purple,purple,adv,NA,FALSE,NA,NA,NA
racquet,racquet,racquet,n,NA,FALSE,NA,NA,NA
said,say,say,v,NA,TRUE,27,action_words,verbs
said,say,say,co,NA,TRUE,27,action_words,verbs
said,say,say,part,NA,TRUE,27,action_words,verbs
said,say,say,n,gerund,TRUE,27,action_words,verbs
said,said,NA,NA,NA,FALSE,NA,NA,NA
smaller,small,small,adj,NA,FALSE,NA,NA,NA
smaller,small,small,n,prop,FALSE,NA,NA,NA
spud,spud,spud,n,NA,FALSE,NA,NA,NA
squiggly,squiggly,squiggly,n,NA,FALSE,NA,NA,NA
stepped,step,step,v,NA,FALSE,NA,NA,NA
stepped,step,step,n,NA,FALSE,NA,NA,NA
stepped,step,step,part,NA,FALSE,NA,NA,NA
stepped,stepped,NA,NA,NA,FALSE,NA,NA,NA
tennis,tennis,tennis,n,NA,FALSE,NA,NA,NA
thick,thick,thick,adj,NA,FALSE,NA,NA,NA
type,type,type,n,NA,FALSE,NA,NA,NA
type,type,type,v,NA,FALSE,NA,NA,NA
chucky,chucky,chucky,n,prop,FALSE,NA,NA,NA
mike,mike,mike,n,prop,FALSE,NA,NA,NA
bean,beans,bean,n,NA,TRUE,24,food_drink,nouns
bow,bow,bow,n,NA,FALSE,NA,NA,NA
bow,bow,bow,v,NA,FALSE,NA,NA,NA
candles,candle,candle,n,NA,FALSE,NA,NA,NA
caterpillar,caterpillar,caterpillar,n,NA,FALSE,NA,NA,NA
circus,circus,circus,n,NA,TRUE,30,places,other
corn,corn,corn,n,NA,TRUE,24,food_drink,nouns
different,different,different,adj,NA,FALSE,NA,NA,NA
different,different,different,adv,NA,FALSE,NA,NA,NA
dinner,dinner,dinner,n,NA,TRUE,24,games_routines,other
dressed,dress,dress,part,NA,FALSE,NA,NA,NA
dressed,dress,dress,n,NA,FALSE,NA,NA,NA
dressed,dress,dress,v,NA,FALSE,NA,NA,NA
dressed,dressed,NA,NA,NA,FALSE,NA,NA,NA
elbows,elbow,elbow,n,NA,FALSE,NA,NA,NA
every,every,every,qn,NA,TRUE,NA,quantifiers,function_words
exclamation,exclamation,exclamation,n,NA,FALSE,NA,NA,NA
finger,finger,finger,n,NA,TRUE,22,body_parts,nouns
finger,finger,finger,v,NA,TRUE,22,body_parts,nouns
funny,funny,NA,NA,NA,FALSE,NA,NA,NA
glad,glad,glad,adj,NA,FALSE,NA,NA,NA
kidney,kidney,kidney,n,NA,FALSE,NA,NA,NA
legs,leg,leg,n,NA,TRUE,23,body_parts,nouns
mixed,mixed,NA,NA,NA,FALSE,NA,NA,NA
mixed,mix,mix,part,NA,FALSE,NA,NA,NA
mixed,mix,mix,n,NA,FALSE,NA,NA,NA
mixed,mix,mix,v,NA,FALSE,NA,NA,NA
nap,nap,nap,n,NA,TRUE,23,games_routines,other
nap,nap,nap,part,NA,TRUE,23,games_routines,other
pad,pad,pad,n,NA,FALSE,NA,NA,NA
pad,pad,pad,part,NA,FALSE,NA,NA,NA
pad,pad,pad,v,NA,FALSE,NA,NA,NA
penguins,penguin,penguin,n,NA,TRUE,27,animals,nouns
pet,pet,pet,n,NA,FALSE,NA,NA,NA
pet,pet,pet,part,NA,FALSE,NA,NA,NA
pet,pet,pet,v,NA,FALSE,NA,NA,NA
presents,present,present,adj,NA,TRUE,25,toys,nouns
presents,present,present,adv,NA,TRUE,25,toys,nouns
presents,present,present,n,NA,TRUE,25,toys,nouns
presents,present,present,v,NA,TRUE,25,toys,nouns
remember,remember,remember,co,NA,FALSE,NA,NA,NA
remember,remember,remember,v,NA,FALSE,NA,NA,NA
scoop,scoop,scoop,v,NA,FALSE,NA,NA,NA
scoop,scoop,scoop,n,NA,FALSE,NA,NA,NA
scoop,scoop,scoop,part,NA,FALSE,NA,NA,NA
snout,snout,snout,n,NA,FALSE,NA,NA,NA
spill,spill,spill,part,NA,TRUE,26,action_words,verbs
spill,spill,spill,v,NA,TRUE,26,action_words,verbs
spill,spill,spill,n,prop,TRUE,26,action_words,verbs
spilled,spill,spill,part,NA,TRUE,26,action_words,verbs
spilled,spill,spill,v,NA,TRUE,26,action_words,verbs
spilled,spill,spill,n,prop,TRUE,26,action_words,verbs
spilled,spilled,NA,NA,NA,FALSE,NA,NA,NA
told,tell,tell,v,NA,FALSE,NA,NA,NA
told,tell,tell,part,NA,FALSE,NA,NA,NA
told,tell,tell,sing,NA,FALSE,NA,NA,NA
told,told,NA,NA,NA,FALSE,NA,NA,NA
tub,tub,tub,n,NA,FALSE,NA,NA,NA
wall,wall,wall,n,NA,FALSE,NA,NA,NA
whites,white,white,adj,NA,TRUE,27,descriptive_words,adjectives
whites,white,white,n,NA,TRUE,27,descriptive_words,adjectives
whites,whites,NA,NA,NA,FALSE,NA,NA,NA
words,word,word,n,NA,FALSE,NA,NA,NA
worm,worm,worm,n,NA,FALSE,NA,NA,NA
depot,depot,depot,n,prop,FALSE,NA,NA,NA
dora,dora,dora,n,prop,FALSE,NA,NA,NA
acorns,acorn,acorn,n,NA,FALSE,NA,NA,NA
ants,ant,ant,n,NA,TRUE,25,animals,nouns
bars,bar,bar,n,NA,FALSE,NA,NA,NA
bars,bar,bar,v,NA,FALSE,NA,NA,NA
beat,beat,beat,v,NA,FALSE,NA,NA,NA
beat,beat,beat,n,NA,FALSE,NA,NA,NA
below,below,below,prep,NA,FALSE,NA,NA,NA
below,below,below,adv,NA,FALSE,NA,NA,NA
bend,bend,bend,n,NA,FALSE,NA,NA,NA
bend,bend,bend,v,NA,FALSE,NA,NA,NA
birds,bird,bird,n,NA,TRUE,17,animals,nouns
birds,bird,bird,adj,NA,TRUE,17,animals,nouns
branches,branch,branch,n,NA,FALSE,NA,NA,NA
branches,branch,branch,v,NA,FALSE,NA,NA,NA
couple,couple,couple,n,NA,FALSE,NA,NA,NA
couple,couple,couple,v,NA,FALSE,NA,NA,NA
croquet,croquet,croquet,n,NA,FALSE,NA,NA,NA
daddies,daddy,daddy,n,prop,TRUE,16,people,other
doggies,doggy,doggy,n,prop,FALSE,NA,NA,NA
doors,door,door,n,NA,TRUE,20,furniture_rooms,nouns
eh,eh,eh,co,NA,FALSE,NA,NA,NA
fat,fat,fat,adj,NA,FALSE,NA,NA,NA
fat,fat,fat,n,NA,FALSE,NA,NA,NA
garage,garage,garage,n,NA,TRUE,26,furniture_rooms,nouns
grab,grab,grab,v,NA,FALSE,NA,NA,NA
grab,grab,grab,n,NA,FALSE,NA,NA,NA
grab,grab,grab,part,NA,FALSE,NA,NA,NA
hammer,hammer,hammer,n,NA,TRUE,26,household,nouns
instead,instead,instead,adv,NA,FALSE,NA,NA,NA
kick,kick,kick,v,NA,TRUE,24,action_words,verbs
kick,kick,kick,part,NA,TRUE,24,action_words,verbs
knock,knock,knock,v,NA,TRUE,25,action_words,verbs
knock,knock,knock,co,NA,TRUE,25,action_words,verbs
knock,knock,knock,n,NA,TRUE,25,action_words,verbs
knock,knock,knock,part,NA,TRUE,25,action_words,verbs
leaves,leave,leave,n,NA,FALSE,NA,NA,NA
leaves,leave,leave,v,NA,FALSE,NA,NA,NA
leaves,leave,leave,part,NA,FALSE,NA,NA,NA
leaves,leaf,leaf,n,NA,FALSE,NA,NA,NA
level,level,level,n,NA,FALSE,NA,NA,NA
low,low,low,n,NA,FALSE,NA,NA,NA
low,low,low,adv,NA,FALSE,NA,NA,NA
low,low,low,adj,NA,FALSE,NA,NA,NA
low,low ,NA,NA,NA,FALSE,NA,NA,NA
pinchers,pinchers,NA,NA,NA,FALSE,NA,NA,NA
pliers,pliers,pliers,n,pt,FALSE,NA,NA,NA
pushes,push,push,n,NA,TRUE,24,action_words,verbs
pushes,push,push,v,NA,TRUE,24,action_words,verbs
pushes,push,push,part,NA,TRUE,24,action_words,verbs
real,real,real,adv,NA,FALSE,NA,NA,NA
real,real,real,adj,NA,FALSE,NA,NA,NA
remove,remove,remove,v,NA,FALSE,NA,NA,NA
round,round,round,adv,NA,FALSE,NA,NA,NA
round,round,round,adj,NA,FALSE,NA,NA,NA
round,round,round,n,NA,FALSE,NA,NA,NA
save,save,save,v,NA,FALSE,NA,NA,NA
save,save,save,part,NA,FALSE,NA,NA,NA
sawing,saw,saw,n,gerund,FALSE,NA,NA,NA
sawing,saw,saw,v,NA,FALSE,NA,NA,NA
sawing,sawing,NA,NA,NA,FALSE,NA,NA,NA
scare,scare,scare,v,NA,FALSE,NA,NA,NA
scare,scare,scare,n,NA,FALSE,NA,NA,NA
scare,scare,scare,adj,NA,FALSE,NA,NA,NA
scare,scare,scare,part,NA,FALSE,NA,NA,NA
screw,screw,screw,n,NA,FALSE,NA,NA,NA
screw,screw,screw,v,NA,FALSE,NA,NA,NA
screw,screw,screw,part,NA,FALSE,NA,NA,NA
screwdriver,screwdriver,screw+driver,n,NA,FALSE,NA,NA,NA
screws,screw,screw,n,NA,FALSE,NA,NA,NA
screws,screw,screw,v,NA,FALSE,NA,NA,NA
screws,screw,screw,part,NA,FALSE,NA,NA,NA
shakers,shaker,NA,NA,NA,FALSE,NA,NA,NA
shut,shut,shut,v,NA,FALSE,NA,NA,NA
sideways,sideways,sideways,adv,NA,FALSE,NA,NA,NA
sitting,sit,sit,v,NA,TRUE,22,action_words,verbs
sitting,sit,sit,part,NA,TRUE,22,action_words,verbs
sitting,sit,sit,n,gerund,TRUE,22,action_words,verbs
sitting,sitting,NA,NA,NA,FALSE,NA,NA,NA
sport,sport,sport,v,NA,FALSE,NA,NA,NA
sport,sport,sport,n,NA,FALSE,NA,NA,NA
steel,steel,steel,n,NA,FALSE,NA,NA,NA
sticks,stick,stick,n,NA,TRUE,24,outside,nouns
sticks,stick,stick,part,NA,TRUE,24,outside,nouns
sticks,stick,stick,v,NA,TRUE,24,outside,nouns
sunflower,sunflower,sunflower,n,NA,FALSE,NA,NA,NA
tools,tool,tool,n,NA,FALSE,NA,NA,NA
tools,tool,tool,adj,NA,FALSE,NA,NA,NA
toss,toss,toss,n,NA,FALSE,NA,NA,NA
toss,toss,toss,v,NA,FALSE,NA,NA,NA
trade,trade,trade,n,NA,FALSE,NA,NA,NA
trade,trade,trade,v,NA,FALSE,NA,NA,NA
turning,turn,turn,n,NA,FALSE,NA,NA,NA
